,NC1,NC2,NC3,PUS71,PUS72,PUS73
SNORA16A,2.95393614672775,2.94775135276942,2.92440328624902,2.94485899606553,2.97102329391974,2.88601848074063
TAF12,8.51632129916102,8.54112879346903,8.44132318819299,8.50984504340856,8.56203794984933,8.47236599709613
GMEB1,8.6947934110815,8.66731078724239,8.61226789034289,8.66139764563805,8.73616086358344,8.78733591680291
YTHDF2,10.6782157863497,10.6519716531863,10.6762568004351,10.5910349769148,10.5859261099593,10.5963898000199
EPB41,10.940836640826,11.0162772446782,10.99052371893,10.8608216694902,10.8618471054558,10.8306707131658
SRSF4,10.6601213284586,10.6367462013779,10.6621636385348,10.7173117111298,10.6683018557535,10.6496103932941
MECR,8.41530320908712,8.38273118304589,8.41395656596391,8.23191937474335,8.18391471349769,8.23185213800151
PTPRU,8.2675194687752,8.31319442494055,8.32782210751683,8.4125662430064,8.37664535947905,8.32960117655811
SDC3,10.194721869277,10.1836014470154,10.2210568379158,9.78053661804781,9.83647589306942,9.8003921025385
PUM1,11.3058305255166,11.3813216462978,11.3664003169431,11.4234110337272,11.402086557652,11.4319777582153
SNRNP40,10.0976587773077,10.0876902374017,10.0430302711929,10.0242600817576,9.9604371542218,9.95382337186269
ZCCHC17,8.44704017574001,8.39774620268044,8.39697954126856,8.36951547555341,8.34439804678477,8.33643179875499
FABP3,5.46901742815792,5.42940771963063,5.38799097629095,5.46936002844255,5.54281167238156,5.40993114184734
PEF1,8.58288771108511,8.57873675112011,8.49907887870626,8.52851308788516,8.48610444617264,8.50416749163197
ADGRB2,8.44432930577688,8.41404618275737,8.437116208496,9.36986923682207,9.26206924003391,9.25198452504246
SPOCD1,6.24887903810179,6.26731379051809,6.40842707685858,6.63015804423706,6.56766866420033,6.69815820783108
PTP4A2,12.3356719596947,12.3122197861817,12.2767391231003,12.1124821998536,12.1690375317123,12.2062950203015
KHDRBS1,11.7929961567131,11.7801176259288,11.7596482977207,12.0288452929343,11.9991166728624,12.0030378453846
TMEM39B,7.94129162291628,7.91640108602408,7.92102517821243,7.98961924213106,7.99085936892718,7.97070742060798
KPNA6,11.1132033156335,11.1840933874898,11.173505103741,11.1692845935099,11.1346028510801,11.1225854911368
TXLNA,10.9109793712766,10.9339947691956,10.9586776348633,10.8735209075545,10.866243553992,10.838838991596
CCDC28B,7.2389887241151,7.22865854961988,7.22319657230874,7.62909718587175,7.60169959047459,7.62291324271576
IQCC,6.70745479243259,6.54764680569051,6.66890464510042,6.76536483731037,6.70883350637442,6.70085985779271
DCDC2B,5.84158142585912,5.66667664142444,5.67520142839786,5.81801776195571,5.82164996270039,5.81451412550825
TMEM234,6.75166319700623,6.69890190479178,6.71533100165717,6.74757142146057,6.81800605018081,6.88331003302168
EIF3I,11.1863979569532,11.1771569599813,11.2362594747181,11.0063543158556,10.9539665875448,10.9693866551556
MTMR9LP,6.42184551682473,6.4250641083484,6.41589173036242,6.86026716199499,6.79001859287924,6.92277167435003
HDAC1,11.8692638093249,11.8652548662317,11.8501658344973,12.1161274591622,12.0863829016742,12.0937773024675
MARCKSL1,10.5759395365172,10.6069378559031,10.5869067096702,10.8694386545826,10.8575112322582,10.9020965606858
FAM229A,5.74007217308045,5.66403079772784,5.73254868743679,5.66771407730673,5.72497627722762,5.72606108611761
TSSK3,7.22182769390509,7.14137176192027,7.2094671148067,7.23969127970985,7.20881650609928,7.35098113594195
BSDC1,10.0700845515416,10.0926899856728,10.1309409501376,10.2019806381445,10.2129449005923,10.1851579535986
ZBTB8A,8.70908232845624,8.60826351930858,8.60197373315909,8.58073266680599,8.55722083412065,8.49397371286551
ZBTB8OS,8.7196843949168,8.74258904901051,8.67632691585627,8.52508928704695,8.49007405208051,8.52568223029107
RBBP4,11.1419658693589,11.1324582091764,11.1071073801542,11.0195674416068,11.0451656216493,10.999212962963
KIAA1522,7.19689012863795,7.26347587282122,7.32592777016462,7.92095126275567,7.89632760061992,7.92631018277558
YARS1,12.5883386264441,12.573705600576,12.5840920971515,12.3751221795186,12.3658156321368,12.3527420168299
S100PBP,9.67935174244472,9.68685955374304,9.65349871851508,9.62145343840415,9.64773679394233,9.61585029263055
FNDC5,6.50909590815745,6.51596621660932,6.56593015738997,7.29567773584698,7.32541142335521,7.2635429388838
TMEM54,6.3027185581742,6.33224799139324,6.23670420619045,6.58765847274921,6.47844307167376,6.55678947286126
RNF19B,8.43306053348476,8.40876126012911,8.39884388793238,8.21455860633898,8.30938818639333,8.31493872075217
AK2,11.646056547329,11.6250216924003,11.6336959202548,11.6483026605234,11.6558562052152,11.6191711544552
TRIM62,6.56802178367219,6.5136104978845,6.54564616928729,6.73111238253682,6.81167387931248,6.75687063258416
ZNF362,9.2257345387909,9.25490007836848,9.18607113983171,9.36477434223863,9.39337344565513,9.30137796851454
PHC2,9.73177034766338,9.74178314004506,9.73628609518977,9.59059789843565,9.61656169701594,9.60600476653006
ZSCAN20,8.04247836417463,8.15548008215944,8.08770349682961,8.18304256053856,8.22300537842755,8.23677067126896
SMIM12,8.17744009871216,8.19977246289227,8.1063700842616,8.17509118984003,8.20161784742358,8.23912244675791
TMEM35B,7.82618569850269,7.77718518936051,7.80538406783152,8.02039490227595,8.05407252504651,8.03034808774205
ZMYM6,8.30967253698706,8.27736652245729,8.30463069394616,8.20518581502755,8.28590248061735,8.3884648668717
ZMYM1,9.46015124774256,9.42107925573115,9.38478995234908,9.38285737083885,9.37925109470901,9.42128189991356
SFPQ,12.0654204380034,12.111018412388,12.0506025568186,12.1649365376771,12.1642826094115,12.1514046936952
ZMYM4,11.4751670009231,11.5179724556565,11.5107245182966,11.1845814348999,11.1955216577942,11.2261658974102
KIAA0319L,10.2569319855235,10.2925054236349,10.2765856510007,10.4324409830655,10.3922344885847,10.3859026242352
NCDN,9.62100584862631,9.63687127501238,9.65702220329189,9.58898892661995,9.62795792902119,9.54345934188564
PSMB2,10.7063696805117,10.7193555541179,10.719278045166,10.6732070900232,10.6286071581135,10.6610557178079
C1orf216,7.4853211707424,7.5051644249249,7.45123395251988,7.56394887347074,7.57847304497288,7.59779264554343
CLSPN,7.88165998368297,7.88367222547739,7.880834364995,8.70009234159912,8.66442071460321,8.6738846994726
AGO4,8.81942270857384,8.92503221707812,8.82672228833926,8.91788818371092,8.9415498745934,8.91482214736376
AGO1,9.9171408876865,9.970231174877,9.96639343865824,10.2537010036341,10.1930057815248,10.2105075515107
AGO3,9.51920599639042,9.54031732678888,9.41436029816551,9.23092334344159,9.28725380048738,9.35691205829934
ADPRS,7.97983377926659,7.82984801546496,7.89546481862784,7.91500309588245,7.86356225742604,7.7981164441423
TRAPPC3,9.56551101654023,9.49521184207944,9.57982279544516,9.55194382188422,9.49836054046717,9.49413387999319
MAP7D1,10.9215245728169,10.9137974288715,10.9452944300309,11.1668987361496,11.1395514606638,11.1738754593009
THRAP3,11.7889772482122,11.8122205115907,11.8047838022926,11.860254999262,11.8005785385412,11.8484828783482
SH3D21,8.63328972484452,8.69565189607426,8.72963852332291,9.37713126957049,9.41033027182996,9.30500694910089
EVA1B,10.256768219611,10.1970403735062,10.2733139030688,10.6142029627231,10.5641968655592,10.5977329425006
STK40,11.0965342589349,11.1117455026777,11.1624987348685,10.9731510488474,11.0070160474024,11.031680661459
LSM10,8.95753677655456,8.87712243289333,8.98768727353644,8.58505376786885,8.64391022927376,8.66950258597424
OSCP1,6.4346399048056,6.37108304469625,6.25127869684938,6.35748532862935,6.33174448693437,6.40611716441229
MRPS15,9.80791272989503,9.7024699136143,9.74473893673223,9.70149825659669,9.69347115121008,9.62295988880367
MEAF6,9.93143737822304,9.941780209294,9.91902820303012,9.88788826492424,9.90989248156438,9.90709200488893
MIR5581,2.57025409755704,2.59252172785755,2.56096220299856,2.64342985898134,2.62170064468234,2.57147596159838
SNIP1,8.03734274412521,7.98161765738571,8.01620987741906,8.12816702024173,8.14184382518719,8.14162034927877
GNL2,10.1622120561812,10.1475201129268,10.1176703777079,9.82301088790326,9.87795380316353,9.86553487986164
C1orf109,9.25862177712318,9.15777610737267,9.21349266135979,8.71750753796423,8.73384856916364,8.68628409390708
CDCA8,9.19977437837847,9.14010382523364,9.14832972479532,9.41928861785168,9.37454113229257,9.33241964241152
EPHA10,6.13374486230102,6.02708976523308,5.99083695496558,5.55603569623748,5.70227450410552,5.53430196625338
MANEAL,8.41224611103788,8.39063229830244,8.39546515360091,8.21877675389943,8.24869517970636,8.28329019638848
YRDC,9.04705892980406,9.02377104984003,9.10080254878783,8.65500999520176,8.69363534214188,8.62814550781331
C1orf122,9.0211021873356,8.93531735669962,8.911416095514,8.61247263511937,8.65949030323131,8.73279734129104
MTF1,8.298650860271,8.2615418033819,8.30570647860209,8.20019513955549,8.23962135587674,8.20959380060623
INPP5B,9.18521781419312,9.18791236956992,9.15696490696029,9.12561741837995,9.00965483524636,9.08775699565851
SF3A3,10.3915772143895,10.387819991136,10.33888362281,10.8408265499118,10.871554078374,10.7587115292534
FHL3,8.0462793419219,8.04582783713814,8.09770344763157,8.5109220742487,8.53138469274144,8.46624800810888
UTP11,9.85326065470176,9.82110335431632,9.79653293864349,9.4788760450342,9.58183629441161,9.5502555598116
RRAGC,8.39349961000989,8.37742560737232,8.47349515984295,8.23887050148279,8.2943922804936,8.21121181905032
AKIRIN1,11.229523540144,11.2079797221145,11.2222451638174,11.373047276537,11.355129385556,11.3989429887689
NDUFS5,10.3781579945717,10.3361283838577,10.3627500450545,10.4929103640752,10.4752152918246,10.435614222675
MACF1,11.3543936738329,11.4919889054871,11.4376597819236,11.5545512312272,11.5919334403865,11.5926560414527
KIAA0754,7.64991120243581,7.83342689118125,7.89922786029361,7.91414672763826,7.90396501608077,7.94429766995777
PABPC4,10.9875785126899,11.0039054105948,10.9105095392448,10.9086952846025,10.8926643565809,10.9293362700607
PABPC4-AS1,3.45815611506425,3.49834151556638,3.46287439055541,3.38980758767778,3.41758568708469,3.42534669219302
SNORA55,2.24086078628661,2.26296441495901,2.27785396633461,2.23158967947817,2.27777262540201,2.26351875507254
HEYL,7.79914056228392,7.85741715110415,7.8976769025695,8.28494177703887,8.28081000653838,8.26396828388744
PPIE,9.2068082152572,9.20480589349171,9.21115314515173,9.21388401053524,9.1868130650397,9.20384703471285
BMP8B,6.36672121275904,6.39591358031583,6.40261263994842,6.52931002385391,6.51260716506085,6.45335507186147
TRIT1,9.29076644982807,9.21105984319185,9.24656424301936,9.12732346884932,9.12530118830018,9.09228446392868
MYCL,8.44876841623759,8.44601294163528,8.52517217995974,8.05729658731221,8.09585055051641,8.02463032114263
MFSD2A,5.00156032831949,4.92256480685774,4.94671890681277,4.84854025308464,4.77669005569351,4.9107882092224
CAP1,10.5261836645828,10.5095647303216,10.519995219539,10.4666423299286,10.4637121383904,10.490856221717
PPT1,11.0389352882291,11.0079269814449,11.0253403130431,10.8625277859383,10.8415691731571,10.9284384406522
RLF,9.31320511617135,9.35175662458068,9.34484939582991,9.56082705515865,9.57058983129056,9.53393180253274
ZMPSTE24,10.4977344415747,10.4511844852967,10.4148681742162,9.90920699893375,9.93467851648868,9.98388034202477
SMAP2,8.93153128039966,8.87480565251948,8.89480984131382,9.29045052148083,9.27045070214782,9.22500482993889
ZFP69B,8.95033140089775,8.97306979637483,8.98221248241595,8.35297360349198,8.4431762993182,8.3982625167921
EXO5,6.66542016953398,6.66578742409532,6.61477971615212,6.62134730873475,6.76948608427923,6.70408173439685
ZNF684,5.48352696730182,5.39848034178441,5.3883067882032,5.64157418096667,5.58122068929236,5.62397626400265
RIMS3,9.61729049606108,9.67769828232327,9.69020453907854,9.32821939763868,9.41285100931108,9.38908116109254
NFYC-AS1,5.96357275704314,6.10510241107089,6.04729925564219,6.12844183951899,6.27263606489233,6.19468252688808
NFYC,9.89677673666885,9.91434744009141,9.89101310853855,9.76553854509821,9.7747218510033,9.74351986428378
CITED4,5.49037739443497,5.43802366236548,5.50331437817237,5.21991075163707,5.26343069705903,5.31469198966695
CTPS1,11.7550241554881,11.7553015824971,11.7957905579213,11.0734292965378,11.0802592524848,11.1148246623255
SLFNL1-AS1,8.28606423910531,8.38741839294197,8.31365596070858,7.38593411940473,7.49096417071791,7.45608794906791
SLFNL1,6.61691851154633,6.63280972502763,6.59545482807908,6.03802213599979,6.12029427542165,6.08548466358292
SCMH1,9.49938938015316,9.48899969608486,9.51605304968408,9.64181504694055,9.65537677329639,9.57209832605555
FOXJ3,10.1778284947572,10.1766990797561,10.1844960605031,10.1734221074607,10.1794484583665,10.2031154876901
PPCS,9.02777453441484,9.02841136062299,8.95393279580314,8.83354637221352,8.88457148921781,8.89318363900466
PPIH,8.51588142511537,8.47646895240978,8.47973703942125,8.45396764753354,8.50684958261336,8.48471827022431
YBX1,13.331675349062,13.3407670646816,13.3813049587449,13.1712842635196,13.1677179876187,13.14809107099
P3H1,9.63318529720437,9.58662436553428,9.61459626841184,9.86458465676924,9.80842287004583,9.8537607847323
C1orf50,7.59894168204401,7.51061584618613,7.61261525912848,7.53448220427712,7.51907267140025,7.51889821711143
SVBP,6.78874788336251,6.81775684309973,6.7597065440396,6.78404719303134,6.68743962491687,6.76560448143982
ERMAP,7.82629468146959,7.87018454068968,7.83884681242198,7.77884913233594,7.70837960675275,7.6906741230461
ZNF691,7.87199125107106,7.8209381949384,7.77599322811245,7.85573811358833,7.8692611606433,7.81882317470812
SLC2A1,10.3266651476577,10.2622578042052,10.3022787188389,10.4648589399556,10.4305551695206,10.4123068273857
EBNA1BP2,10.6062687149254,10.5307420564724,10.6067668663545,9.91068077524474,9.94684518831192,9.8712820191103
CDC20,9.68441534740182,9.66541926827373,9.66158153712396,9.99528449960086,9.96756925713158,9.94380527834865
ELOVL1,9.08090150804534,9.0540863583,9.09285856331236,8.98179371024341,8.96797424953731,8.98811400440887
MED8,9.93531081041839,9.89714527099604,9.96076665354782,9.48610949535414,9.55149318325967,9.5616804274506
SZT2,9.59085755251261,9.73135509757663,9.7413965380974,9.57505785320353,9.59971103515733,9.5451539821878
PTPRF,9.36577588775992,9.36726146122405,9.47838941773692,10.0008850098948,9.96951348362336,9.90237099014498
KDM4A,11.3544500078375,11.3871629818715,11.3910028738355,11.0455235714821,11.0621483343735,11.0793862235989
KDM4A-AS1,4.47760964869846,4.57127345839352,4.51257775284316,4.58431423725416,4.4825194658544,4.4659745534943
ST3GAL3,7.57721475075327,7.65674456837311,7.5612629889515,7.79008576387431,7.87216895427006,7.83300889418716
IPO13,8.27190224499521,8.36504822829215,8.33093939837426,8.36954099697231,8.39258997780076,8.40516368030749
DPH2,8.60693105732374,8.5555420410952,8.60516314516115,8.27882644479037,8.25470740652519,8.26898067480194
ATP6V0B,9.55571321409652,9.46634803588002,9.50760841155594,9.53835435397562,9.53746825194481,9.49787469743605
B4GALT2,8.76733183643755,8.74315768652037,8.77830773033479,8.62509306481809,8.62309937597528,8.56102732345961
CCDC24,5.90216257720913,6.03034196222284,5.93206693967051,5.97176757110898,5.82519450322727,5.87039134575317
SLC6A9,10.4675953637267,10.4572740332223,10.5127599186311,10.178796834947,10.1806019574938,10.1871387037125
DMAP1,7.87695418053698,7.85087956547141,7.80963712100912,8.09602540533849,7.97806807328219,8.06614670860853
ERI3,9.18282535560879,9.22153782971496,9.22591688683481,9.0893456245683,9.06925265953239,9.11559392528913
ERI3-IT1,4.44286463334388,4.38396169246989,4.35516937251913,4.4266397461869,4.53114008848065,4.43002467770321
RNF220,9.75875716037247,9.72002280020217,9.70324881479258,9.84902986811056,9.80623941460898,9.78834337201599
TMEM53,5.80272655875459,5.85897589856295,5.7949646978362,5.50803751100593,5.69434820962755,5.70411946504573
ARMH1,4.95495058405241,5.00781877203443,4.92319648112385,5.06112839483002,5.0407115383394,5.04718973894012
RNU5D-1,0.534492372092482,0.524868135320555,0.529990628535702,0.518577371003845,0.517129460056877,0.503978931544896
KIF2C,10.077759575126,10.0523279013212,10.0293102145494,10.5268888460912,10.4832067518744,10.4970666256259
RPS8,13.2146513694988,13.2250454304241,13.2592412132267,13.286041351157,13.2525481056692,13.2297149936463
SNORD55,4.755082666083,4.73654047846138,4.70801932364519,4.62152778742731,4.58214605591286,4.60586068669514
SNORD46,1.79971057714634,1.84164175038071,1.81139929976451,1.77557638906998,1.79892341239814,1.78531861423194
SNORD38A,1.80602565573346,1.85822874818637,1.80286487928415,1.80584596941317,1.81544217272056,1.82620405994346
SNORD38B,2.78836862245031,2.78070840934708,2.85497353394284,2.77803866839166,2.83198432861447,2.78219589448412
PLK3,6.68702119226281,6.69505501468413,6.64941132176767,6.8880731132752,6.7676764241139,6.81467207153055
EIF2B3,7.15349897854899,7.12931690894063,7.2181600636104,7.1754882625707,7.1457151520455,7.0974417717721
HECTD3,8.30485704319808,8.32600822427024,8.32328229717226,8.6734847335352,8.70665663034493,8.7586462036507
UROD,9.35003967844544,9.22799018334608,9.26542323240339,9.43714940048491,9.39276385305636,9.4246089348834
ZSWIM5,8.5080202790503,8.57311638527029,8.57602394919144,8.91569599739591,8.91716144192302,8.93447383945246
MUTYH,8.59360829366356,8.5566568883037,8.65550985018153,8.5570886908607,8.62793019480886,8.50944287864717
TOE1,7.72507809995973,7.7533684263582,7.80800863569264,7.67741682832137,7.65862928843232,7.67897989287766
